repeat,tick_gain_pct,instruction_delta_pct,cpi_delta_pct,dtlb_reduction_pct,itlb_reduction_pct
1,1.2971054552143946,-1.3275948751704538,0.030899642019965454,4.427023617999707,1.568075142416895
2,1.2971054552143946,-1.3275948751704538,0.030899642019965454,4.427023617999707,1.568075142416895
3,1.2971054552143946,-1.3275948751704538,0.030899642019965454,4.427023617999707,1.568075142416895
